KoordID;Kanton;Year;Crop;Crop_Category;Label;Altitude;Area_ha;Yield_dt_ha;Use;Source
ID3;VD;2013;Orn_plants;Non_edible;Conv;594;0.7;0;NA;Farmer
ID16;FR;2014;Vegetables_greenhouse;Vegetables;Conv;485;1.3;NA;NA;Farmer
ID16;FR;2013;Vegetables_greenhouse;Vegetables;Conv;485;1.3;NA;NA;Farmer
ID16;FR;2015;Vegetables_greenhouse;Vegetables;Conv;485;1.3;NA;NA;Farmer
ID47;SG;2013;Ext_meadow;Ext_grassland;Conv;565;0.68;22;1;Farmer
ID39;AG;2015;Ext_meadow;Ext_grassland;Conv;383;2.6;NA;1;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;417;1.05;NA;2;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;419;5.81;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;417;1.05;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;417;1.05;NA;2;Farmer
ID39;AG;2014;Ext_meadow;Ext_grassland;Conv;384;1.38;NA;1;Farmer
ID39;AG;2015;Ext_meadow;Ext_grassland;Conv;384;1.38;NA;1;Farmer
ID47;SG;2013;Ext_meadow;Ext_grassland;Conv;571;0.09;33;1;Farmer
ID44;SG;2014;Ext_meadow;Ext_grassland;Conv;597;0.56;NA;1;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;419;5.81;NA;1;Farmer
ID44;SG;2013;Ext_meadow;Ext_grassland;Conv;597;0.56;NA;1;Farmer
ID47;SG;2015;Ext_meadow;Ext_grassland;Conv;565;0.68;22;1;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;414;5.86;NA;1;Farmer
ID39;AG;2013;Ext_meadow;Ext_grassland;Conv;384;1.38;NA;1;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;414;5.86;NA;1;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;414;5.86;NA;1;Farmer
ID47;SG;2015;Ext_meadow;Ext_grassland;Conv;571;1.44;34;1;Farmer
ID47;SG;2013;Ext_meadow;Ext_grassland;Conv;571;0.18;34;1;Farmer
ID47;SG;2014;Ext_meadow;Ext_grassland;Conv;571;0.18;34;1;Farmer
ID47;SG;2015;Ext_meadow;Ext_grassland;Conv;571;0.18;33;1;Farmer
ID39;AG;2013;Ext_meadow;Ext_grassland;Conv;383;2.6;NA;1;Farmer
ID39;AG;2014;Ext_meadow;Ext_grassland;Conv;383;2.6;NA;1;Farmer
ID47;SG;2014;Ext_meadow;Ext_grassland;Conv;571;0.09;33;1;Farmer
ID47;SG;2014;Ext_meadow;Ext_grassland;Conv;565;0.68;22;1;Farmer
ID44;SG;2013;Ext_meadow;Ext_grassland;Conv;595;0.35;33;1;Farmer
ID44;SG;2014;Ext_meadow;Ext_grassland;Conv;595;0.35;33;1;Farmer
ID44;SG;2015;Ext_meadow;Ext_grassland;Conv;595;0.35;36;1;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;419;0.99;NA;2;Farmer
ID47;SG;2013;Ext_meadow;Ext_grassland;Conv;571;1.44;34;1;Farmer
ID47;SG;2014;Ext_meadow;Ext_grassland;Conv;571;1.44;34;1;Farmer
ID39;AG;2013;Ext_meadow;Ext_grassland;Conv;384;0.12;NA;2;Farmer
ID39;AG;2014;Ext_meadow;Ext_grassland;Conv;384;0.12;NA;2;Farmer
ID39;AG;2015;Ext_meadow;Ext_grassland;Conv;384;0.12;NA;2;Farmer
ID39;AG;2013;Ext_meadow;Ext_grassland;Conv;387;0.2;NA;2;Farmer
ID39;AG;2014;Ext_meadow;Ext_grassland;Conv;387;0.2;NA;2;Farmer
ID39;AG;2015;Ext_meadow;Ext_grassland;Conv;387;0.2;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;419;5.81;NA;1;Farmer
ID44;SG;2015;Ext_meadow;Ext_grassland;Conv;597;0.56;NA;1;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;419;0.99;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;419;0.99;NA;2;Farmer
ID47;SG;2015;Ext_meadow;Ext_grassland;Conv;571;0.09;33;1;Farmer
ID36;LU;2012;Other_BPA;Non_edible;Conv;799;0.03;0;NA;Farmer
ID32;LU;2014;Other_BPA;Non_edible;Conv;687;0.21;0;NA;Farmer
ID32;LU;2013;Other_BPA;Non_edible;Conv;687;0.21;0;NA;Farmer
ID36;LU;2014;Other_BPA;Non_edible;Conv;799;0.03;0;NA;Farmer
ID32;LU;2012;Other_BPA;Non_edible;Conv;687;0.21;0;NA;Farmer
ID1;VD;2016;Int_pasture;Int_grassland;NA;590;0.350288397;NA;NA;Admin
ID1;VD;2016;Ext_meadow;Ext_grassland;NA;590;0.172903253;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;2.517275659;NA;NA;Admin
ID1;VD;2016;Ext_meadow;Ext_grassland;NA;590;1.471868259;NA;NA;Admin
ID1;VD;2016;Rapeseed;Oilseed_crops;NA;590;3.157007557;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;4.274026576;NA;NA;Admin
ID1;VD;2016;Rapeseed;Oilseed_crops;NA;590;3.472816314;NA;NA;Admin
ID1;VD;2016;Silage_maize;Silage_maize;NA;590;0.329944188;NA;NA;Admin
ID1;VD;2016;Field_bean;Leguminous_crops;NA;590;2.00480889;NA;NA;Admin
ID1;VD;2016;Rapeseed;Oilseed_crops;NA;590;5.26343229;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;3.125334053;NA;NA;Admin
ID1;VD;2016;Rapeseed;Oilseed_crops;NA;590;4.708591486;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;6.682123534;NA;NA;Admin
ID1;VD;2016;Silage_maize;Silage_maize;NA;590;1.4407463;NA;NA;Admin
ID1;VD;2016;Ext_meadow;Ext_grassland;NA;590;0.535640661;NA;NA;Admin
ID1;VD;2016;Int_pasture;Int_grassland;NA;590;1.035015925;NA;NA;Admin
ID1;VD;2016;Ext_meadow;Ext_grassland;NA;590;2.288855936;NA;NA;Admin
ID1;VD;2016;Sunflower;Oilseed_crops;NA;590;0.936684969;NA;NA;Admin
ID1;VD;2016;Int_meadow;Int_grassland;NA;590;0.689051165;NA;NA;Admin
ID1;VD;2016;Sugar_beet;Sugar_beet;NA;590;1.930660009;NA;NA;Admin
ID1;VD;2016;Int_meadow;Int_grassland;NA;590;0.85541451;NA;NA;Admin
ID1;VD;2016;Rapeseed;Oilseed_crops;NA;590;0.534486926;NA;NA;Admin
ID1;VD;2016;Potato;Potato;NA;590;0.395173384;NA;NA;Admin
ID1;VD;2016;Ext_meadow;Ext_grassland;NA;590;1.53188404;NA;NA;Admin
ID1;VD;2016;Rapeseed;Oilseed_crops;NA;590;1.018686653;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;3.671158075;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;3.211494943;NA;NA;Admin
ID1;VD;2016;Sugar_beet;Sugar_beet;NA;590;1.874705677;NA;NA;Admin
ID1;VD;2016;Sugar_beet;Sugar_beet;NA;590;2.297416141;NA;NA;Admin
ID1;VD;2016;Temp_meadow;Int_grassland;NA;590;0.367115652;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;2.155242233;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;13.83492888;NA;NA;Admin
ID1;VD;2016;Ext_meadow;Ext_grassland;NA;590;0.078525276;NA;NA;Admin
ID1;VD;2016;Int_pasture;Int_grassland;NA;590;0.049489783;NA;NA;Admin
ID1;VD;2016;Ext_meadow;Ext_grassland;NA;590;0.086502782;NA;NA;Admin
ID1;VD;2016;Int_pasture;Int_grassland;NA;590;0.634777468;NA;NA;Admin
ID1;VD;2016;Sugar_beet;Sugar_beet;NA;590;1.6484104;NA;NA;Admin
ID1;VD;2016;Sugar_beet;Sugar_beet;NA;590;5.889820658;NA;NA;Admin
ID1;VD;2016;Ext_pasture;Ext_grassland;NA;590;4.436393257;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;1.756684084;NA;NA;Admin
ID1;VD;2016;Wheat;Cereals;NA;590;7.344189954;NA;NA;Admin
ID1;VD;2016;Int_meadow;Int_grassland;NA;590;0.277854899;NA;NA;Admin
ID1;VD;2016;Sugar_beet;Sugar_beet;NA;590;0.726665553;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;3.726426002;NA;NA;Admin
ID2;VD;2016;Arable_wildflower_BPA;Non_edible;NA;530;0.284961207;NA;NA;Admin
ID2;VD;2016;Int_meadow;Int_grassland;NA;530;1.927019525;NA;NA;Admin
ID2;VD;2016;Sugar_beet;Sugar_beet;NA;530;2.12022905;NA;NA;Admin
ID2;VD;2016;Rapeseed;Oilseed_crops;NA;530;3.790340662;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;4.851255871;NA;NA;Admin
ID2;VD;2016;Int_pasture;Int_grassland;NA;530;0.675326954;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;1.837625765;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;6.269726544;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;9.891828502;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;1.304955031;NA;NA;Admin
ID2;VD;2016;Int_pasture;Int_grassland;NA;530;1.093490721;NA;NA;Admin
ID2;VD;2016;Int_meadow;Int_grassland;NA;530;3.186711717;NA;NA;Admin
ID2;VD;2016;Barley;Cereals;NA;530;1.555970109;NA;NA;Admin
ID2;VD;2016;Int_meadow;Int_grassland;NA;530;0.279122423;NA;NA;Admin
ID2;VD;2016;Soja;Oilseed_crops;NA;530;5.143512317;NA;NA;Admin
ID2;VD;2016;Temp_meadow;Int_grassland;NA;530;3.248070985;NA;NA;Admin
ID2;VD;2016;Arable_wildflower_BPA;Non_edible;NA;530;1.788125848;NA;NA;Admin
ID2;VD;2016;Sugar_beet;Sugar_beet;NA;530;6.796272863;NA;NA;Admin
ID2;VD;2016;Silage_maize;Silage_maize;NA;530;6.475432257;NA;NA;Admin
ID2;VD;2016;Barley;Cereals;NA;530;1.82545657;NA;NA;Admin
ID2;VD;2016;Arable_undef;Cereals;NA;530;1.688903553;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;1.256995748;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;2.111945151;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;0.984334751;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;5.650385825;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;0.966822978;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;4.074848512;NA;NA;Admin
ID2;VD;2016;Temp_meadow;Int_grassland;NA;530;2.6869055;NA;NA;Admin
ID2;VD;2016;Rapeseed;Oilseed_crops;NA;530;2.643312521;NA;NA;Admin
ID2;VD;2016;Rapeseed;Oilseed_crops;NA;530;5.180663169;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;3.685288117;NA;NA;Admin
ID2;VD;2016;Arable_wildflower_BPA;Non_edible;NA;530;0.80516619;NA;NA;Admin
ID2;VD;2016;Silage_maize;Silage_maize;NA;530;2.214166863;NA;NA;Admin
ID2;VD;2016;Temp_meadow;Int_grassland;NA;530;2.879723036;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;4.299960817;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;1.962915246;NA;NA;Admin
ID2;VD;2016;Triticale;Cereals;NA;530;2.353625699;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;1.654100259;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;1.449719557;NA;NA;Admin
ID2;VD;2016;Arable_wildflower_BPA;Non_edible;NA;530;0.787837736;NA;NA;Admin
ID2;VD;2016;Wheat;Cereals;NA;530;1.419596953;NA;NA;Admin
ID3;VD;2016;Int_pasture;Int_grassland;NA;620;6.881061464;NA;NA;Admin
ID3;VD;2016;Int_meadow;Non_edible;NA;620;1.182151234;NA;NA;Admin
ID3;VD;2016;Int_meadow;Int_grassland;NA;620;1.957547787;NA;NA;Admin
ID3;VD;2016;Ext_meadow;Ext_grassland;NA;620;0.736182904;NA;NA;Admin
ID3;VD;2016;Ext_meadow;Ext_grassland;NA;620;2.442346093;NA;NA;Admin
ID3;VD;2016;Rapeseed;Oilseed_crops;NA;620;0.941634643;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;0.69445771;NA;NA;Admin
ID3;VD;2016;Int_pasture;Int_grassland;NA;620;6.348388785;NA;NA;Admin
ID3;VD;2016;Int_pasture;Int_grassland;NA;620;11.47878015;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;2.157174819;NA;NA;Admin
ID3;VD;2016;Sugar_beet;Sugar_beet;NA;620;2.910992661;NA;NA;Admin
ID3;VD;2016;Int_meadow;Int_grassland;NA;620;0.779662787;NA;NA;Admin
ID3;VD;2016;Int_meadow;Int_grassland;NA;620;0.5151906;NA;NA;Admin
ID3;VD;2016;Sugar_beet;Sugar_beet;NA;620;2.055286203;NA;NA;Admin
ID3;VD;2016;Int_meadow;Int_grassland;NA;620;3.775521498;NA;NA;Admin
ID3;VD;2016;Temp_meadow;Int_grassland;NA;620;5.017933923;NA;NA;Admin
ID3;VD;2016;Temp_meadow;Int_grassland;NA;620;0.464110706;NA;NA;Admin
ID3;VD;2016;Sugar_beet;Sugar_beet;NA;620;5.22997297;NA;NA;Admin
ID3;VD;2016;Temp_meadow;Int_grassland;NA;620;1.54525235;NA;NA;Admin
ID3;VD;2016;Silage_maize;Silage_maize;NA;620;0.936240321;NA;NA;Admin
ID3;VD;2016;Potato;Potato;NA;620;1.036130978;NA;NA;Admin
ID3;VD;2016;Silage_maize;Silage_maize;NA;620;2.565028136;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;7.125904017;NA;NA;Admin
ID3;VD;2016;Silage_maize;Silage_maize;NA;620;2.883233867;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;1.24927728;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;2.084469558;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;2.600733261;NA;NA;Admin
ID3;VD;2016;Vegetables;Vegetables;NA;620;3.425832344;NA;NA;Admin
ID3;VD;2016;Temp_meadow;Int_grassland;NA;620;0.369404378;NA;NA;Admin
ID3;VD;2016;Triticale;Cereals;NA;620;3.317275012;NA;NA;Admin
ID3;VD;2016;Int_meadow;Int_grassland;NA;620;10.08244254;NA;NA;Admin
ID3;VD;2016;Silage_maize;Silage_maize;NA;620;3.463944821;NA;NA;Admin
ID3;VD;2016;Temp_meadow;Int_grassland;NA;620;2.062139524;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;3.715736685;NA;NA;Admin
ID3;VD;2016;Protein_pea;Leguminous_crops;NA;620;0.869403499;NA;NA;Admin
ID3;VD;2016;Rapeseed;Oilseed_crops;NA;620;2.422473456;NA;NA;Admin
ID3;VD;2016;Int_meadow;Int_grassland;NA;620;2.987830231;NA;NA;Admin
ID3;VD;2016;Temp_meadow;Int_grassland;NA;620;1.853864696;NA;NA;Admin
ID3;VD;2016;Int_pasture;Int_grassland;NA;620;2.792068382;NA;NA;Admin
ID3;VD;2016;Ext_meadow;Ext_grassland;NA;620;2.649626404;NA;NA;Admin
ID3;VD;2016;Ext_meadow;Ext_grassland;NA;620;0.184866009;NA;NA;Admin
ID3;VD;2016;Int_pasture;Int_grassland;NA;620;0.486438243;NA;NA;Admin
ID3;VD;2016;Int_meadow;Int_grassland;NA;620;3.891299592;NA;NA;Admin
ID3;VD;2016;Wheat;Cereals;NA;620;9.035220777;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;1.189971988;NA;NA;Admin
ID4;VD;2016;Ext_pasture;Ext_grassland;NA;790;0.14755225;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;0.157916773;NA;NA;Admin
ID4;VD;2016;Rapeseed;Oilseed_crops;NA;790;1.894516734;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;4.09810529;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;1.167041193;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;1.041020183;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;0.540781326;NA;NA;Admin
ID4;VD;2016;Temp_meadow;Int_grassland;NA;790;2.116124618;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;1.659635315;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;2.259281498;NA;NA;Admin
ID4;VD;2016;Temp_meadow;Int_grassland;NA;790;1.070435713;NA;NA;Admin
ID4;VD;2016;Silage_maize;Silage_maize;NA;790;0.851166136;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;1.34245642;NA;NA;Admin
ID4;VD;2016;Temp_meadow;Int_grassland;NA;790;0.984950234;NA;NA;Admin
ID4;VD;2016;Rapeseed;Oilseed_crops;NA;790;2.711531193;NA;NA;Admin
ID4;VD;2016;Rapeseed;Oilseed_crops;NA;790;2.276724755;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;1.305404063;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;0.211881364;NA;NA;Admin
ID4;VD;2016;Rapeseed;Oilseed_crops;NA;790;2.162083783;NA;NA;Admin
ID4;VD;2016;Ext_pasture;Ext_grassland;NA;790;0.541298262;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;2.689989639;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;5.704078824;NA;NA;Admin
ID4;VD;2016;Silage_maize;Silage_maize;NA;790;0.981270249;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;1.44025234;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;0.280674188;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;0.797181688;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;3.759704458;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;0.615600238;NA;NA;Admin
ID4;VD;2016;Rapeseed;Oilseed_crops;NA;790;0.987380539;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;0.580374811;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;0.864939792;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;0.147320911;NA;NA;Admin
ID4;VD;2016;Rapeseed;Oilseed_crops;NA;790;3.302057421;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;1.977253248;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;2.050987707;NA;NA;Admin
ID4;VD;2016;Barley;Cereals;NA;790;1.350767109;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;0.881787987;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;2.041327423;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;2.193356639;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;0.658941764;NA;NA;Admin
ID4;VD;2016;Temp_meadow;Int_grassland;NA;790;1.152967153;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;0.335981115;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;2.450623338;NA;NA;Admin
ID4;VD;2016;Silage_maize;Silage_maize;NA;790;0.785721946;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;0.633237083;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;1.942065691;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;2.23673247;NA;NA;Admin
ID4;VD;2016;Potato;Potato;NA;790;1.852920699;NA;NA;Admin
ID4;VD;2016;Rapeseed;Oilseed_crops;NA;790;2.370630457;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;1.197466357;NA;NA;Admin
ID4;VD;2016;Ext_meadow;Ext_grassland;NA;790;0.322986141;NA;NA;Admin
ID4;VD;2016;Int_meadow;Int_grassland;NA;790;2.158404402;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;0.482389984;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;2.004452635;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;1.692756919;NA;NA;Admin
ID4;VD;2016;Protein_pea;Leguminous_crops;NA;790;5.083522824;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;0.735748771;NA;NA;Admin
ID4;VD;2016;Wheat;Cereals;NA;790;1.33351832;NA;NA;Admin
ID4;VD;2016;Int_pasture;Int_grassland;NA;790;0.442740602;NA;NA;Admin
ID5;VD;2016;Silage_maize;Silage_maize;NA;460;3.939690643;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;1.958825816;NA;NA;Admin
ID5;VD;2016;Silage_maize;Silage_maize;NA;460;4.405900441;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;2.230270917;NA;NA;Admin
ID5;VD;2016;Rapeseed;Oilseed_crops;NA;460;0.730347914;NA;NA;Admin
ID5;VD;2016;Sugar_beet;Sugar_beet;NA;460;3.068494219;NA;NA;Admin
ID5;VD;2016;Rapeseed;Oilseed_crops;NA;460;2.173665062;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;0.416207409;NA;NA;Admin
ID5;VD;2016;Ext_meadow;Ext_grassland;NA;460;0.213146612;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;0.229796487;NA;NA;Admin
ID5;VD;2016;Silage_maize;Silage_maize;NA;460;4.071019722;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;0.190118217;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;7.22194094;NA;NA;Admin
ID5;VD;2016;Sunflower;Oilseed_crops;NA;460;1.904418926;NA;NA;Admin
ID5;VD;2016;Int_pasture;Int_grassland;NA;460;3.755612372;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;5.907948952;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;0.749509565;NA;NA;Admin
ID5;VD;2016;Rapeseed;Oilseed_crops;NA;460;2.844621491;NA;NA;Admin
ID5;VD;2016;Silage_maize;Silage_maize;NA;460;3.747338414;NA;NA;Admin
ID5;VD;2016;Silage_maize;Silage_maize;NA;460;0.427922442;NA;NA;Admin
ID5;VD;2016;Soja;Oilseed_crops;NA;460;3.977624671;NA;NA;Admin
ID5;VD;2016;Temp_meadow;Int_grassland;NA;460;4.489810531;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;5.404680348;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;0.432301701;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;0.201668314;NA;NA;Admin
ID5;VD;2016;Arable_wildflower_BPA;Non_edible;NA;460;0.998807123;NA;NA;Admin
ID5;VD;2016;Silage_maize;Silage_maize;NA;460;1.512381934;NA;NA;Admin
ID5;VD;2016;Sugar_beet;Sugar_beet;NA;460;5.873338028;NA;NA;Admin
ID5;VD;2016;Sugar_beet;Sugar_beet;NA;460;1.098668536;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;0.162973757;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;1.98455487;NA;NA;Admin
ID5;VD;2016;Rapeseed;Oilseed_crops;NA;460;0.852750736;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;0.547005963;NA;NA;Admin
ID5;VD;2016;Temp_meadow;Int_grassland;NA;460;5.849748797;NA;NA;Admin
ID5;VD;2016;Potato;Potato;NA;460;1.392257274;NA;NA;Admin
ID5;VD;2016;Int_pasture;Int_grassland;NA;460;0.517579854;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;5.311709569;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;2.938869664;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;2.906319368;NA;NA;Admin
ID5;VD;2016;Int_meadow;Int_grassland;NA;460;1.171330577;NA;NA;Admin
ID5;VD;2016;Potato;Potato;NA;460;0.409270577;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;8.037765953;NA;NA;Admin
ID5;VD;2016;Wheat;Cereals;NA;460;1.00435127;NA;NA;Admin
ID5;VD;2016;Int_pasture;Int_grassland;NA;460;0.771944058;NA;NA;Admin
ID5;VD;2016;Sugar_beet;Sugar_beet;NA;460;4.223287592;NA;NA;Admin
ID5;VD;2016;Potato;Potato;NA;460;1.441240241;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;2.297534768;NA;NA;Admin
ID6;VD;2016;Wheat;Cereals;NA;640;1.932437228;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;0.855741633;NA;NA;Admin
ID6;VD;2016;Ext_meadow;Ext_grassland;NA;640;0.37629283;NA;NA;Admin
ID6;VD;2016;Int_pasture;Int_grassland;NA;640;1.723671284;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;3.580112465;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;0.676131982;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;2.47036952;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;2.282520924;NA;NA;Admin
ID6;VD;2016;Ext_meadow;Ext_grassland;NA;640;0.172918108;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;1.391164118;NA;NA;Admin
ID6;VD;2016;Silage_maize;Silage_maize;NA;640;0.786301381;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;0.55376217;NA;NA;Admin
ID6;VD;2016;Silage_maize;Silage_maize;NA;640;0.317956169;NA;NA;Admin
ID6;VD;2016;Temp_meadow;Int_grassland;NA;640;1.212856186;NA;NA;Admin
ID6;VD;2016;Wheat;Cereals;NA;640;0.86679185;NA;NA;Admin
ID6;VD;2016;Temp_meadow;Int_grassland;NA;640;3.026200466;NA;NA;Admin
ID6;VD;2016;Temp_meadow;Int_grassland;NA;640;0.826098671;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;0.744797852;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;2.152542096;NA;NA;Admin
ID6;VD;2016;Sugar_beet;Sugar_beet;NA;640;1.797486172;NA;NA;Admin
ID6;VD;2016;Tobacco;Non_edible;NA;640;0.557857427;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;0.730433083;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;0.330350777;NA;NA;Admin
ID6;VD;2016;Wheat;Cereals;NA;640;2.654470778;NA;NA;Admin
ID6;VD;2016;Int_meadow;Int_grassland;NA;640;2.158913941;NA;NA;Admin
